Quotazioni Immobiliari : Valori di Mercato - Semestre 2015/2 - elaborazione del 23-MAG-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;B;B1;BL00001147;1;Ville e Villini;NORMALE;P;1100;1250;L;3,6;3,9;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;B;B1;BL00001147;5;Negozi;NORMALE;P;890;960;L;2,4;2,8;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;B;B1;BL00001147;6;Uffici;NORMALE;P;790;960;L;3,3;3,6;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;20;Abitazioni civili;NORMALE;P;750;900;L;3,3;3,9;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;16;Autorimesse;NORMALE;P;240;305;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;13;Box;NORMALE;P;390;530;L;2,1;2,6;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;14;Posti auto coperti;NORMALE;P;275;355;L;1,4;2;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;15;Posti auto scoperti;NORMALE;P;210;250;L;1,1;1,4;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;1;Ville e Villini;NORMALE;P;900;1100;L;3,3;3,9;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;E;E1;BL00001149;5;Negozi;NORMALE;P;790;900;L;2,2;2,8;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;R;R1;BL00002072;20;Abitazioni civili;NORMALE;P;700;900;L;2,4;3,6;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;R;R1;BL00002072;16;Autorimesse;NORMALE;P;200;275;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;R;R1;BL00002072;13;Box;NORMALE;P;325;470;L;1,5;2,2;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;R;R1;BL00002072;14;Posti auto coperti;NORMALE;P;230;335;L;1,1;1,5;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;R;R1;BL00002072;15;Posti auto scoperti;NORMALE;P;160;230;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025062;D2CM; ;L584;VALLADA AGORDINA;R;R1;BL00002072;1;Ville e Villini;NORMALE;P;750;950;L;2,4;3,6;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;20;Abitazioni civili;NORMALE;P;1150;1350;L;3,5;4,5;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;21;Abitazioni di tipo economico;NORMALE;P;1000;1300;L;3;4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;16;Autorimesse;NORMALE;P;360;440;L;1,6;2;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;13;Box;NORMALE;P;610;720;L;2,8;3,4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;14;Posti auto coperti;NORMALE;P;430;510;L;2;2,3;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;15;Posti auto scoperti;NORMALE;P;310;360;L;1,4;1,6;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;1;Ville e Villini;NORMALE;P;1200;1400;L;4;4,4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;5;Negozi;NORMALE;P;1100;1250;L;4,8;5,6;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;6;Uffici;NORMALE;P;1100;1300;L;4;4,4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;7;Capannoni tipici;NORMALE;P;285;440;L;3,1;4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;B;B1;BL00001163;10;Laboratori;NORMALE;P;255;365;L;2,6;3,9;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;20;Abitazioni civili;NORMALE;P;1050;1350;L;3,4;4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;16;Autorimesse;NORMALE;P;300;420;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;13;Box;NORMALE;P;495;680;L;2,1;2,8;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;14;Posti auto coperti;NORMALE;P;340;480;L;1,4;2;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;15;Posti auto scoperti;NORMALE;P;245;350;L;1,1;1,4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;1;Ville e Villini;NORMALE;P;950;1350;L;3,4;4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;E;E1;BL00001165;5;Negozi;NORMALE;P;970;1250;L;4,3;5,6;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;R;R1;BL00002166;20;Abitazioni civili;NORMALE;P;950;1200;L;2,8;3,7;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;R;R1;BL00002166;16;Autorimesse;NORMALE;P;310;420;L;1,4;1,6;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;R;R1;BL00002166;13;Box;NORMALE;P;540;680;L;2,3;2,8;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;R;R1;BL00002166;14;Posti auto coperti;NORMALE;P;380;480;L;1,6;2;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;R;R1;BL00002166;15;Posti auto scoperti;NORMALE;P;255;350;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025063;D2CN; ;L590;VALLE DI CADORE;R;R1;BL00002166;1;Ville e Villini;NORMALE;P;900;1300;L;2,8;3,7;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;20;Abitazioni civili;NORMALE;P;1150;1300;L;3,5;4,5;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;21;Abitazioni di tipo economico;NORMALE;P;1000;1200;L;3;4;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;16;Autorimesse;NORMALE;P;305;370;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;13;Box;NORMALE;P;500;610;L;2,2;2,8;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;14;Posti auto coperti;NORMALE;P;355;440;L;1,5;2;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;15;Posti auto scoperti;NORMALE;P;245;305;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;1;Ville e Villini;NORMALE;P;1150;1400;L;3,9;4,3;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;5;Negozi;NORMALE;P;1050;1200;L;4,5;5;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;B;B1;BL00001199;6;Uffici;NORMALE;P;1000;1200;L;3,5;3,9;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;20;Abitazioni civili;NORMALE;P;890;1050;L;2,7;3,5;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;16;Autorimesse;NORMALE;P;235;325;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;13;Box;NORMALE;P;390;550;L;1,5;2,1;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;14;Posti auto coperti;NORMALE;P;265;380;L;1,1;1,5;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;15;Posti auto scoperti;NORMALE;P;195;265;L;,8;1,1;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;1;Ville e Villini;NORMALE;P;890;1150;L;3,1;3,9;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;5;Negozi;NORMALE;P;810;1050;L;3,4;4,3;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;7;Capannoni tipici;NORMALE;P;330;495;L;3,3;4,3;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;E;E1;BL00001201;10;Laboratori;NORMALE;P;295;420;L;2,9;4,2;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;R;R1;BL00002157;20;Abitazioni civili;NORMALE;P;800;1050;L;2,3;3,1;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;R;R1;BL00002157;16;Autorimesse;NORMALE;P;215;275;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;R;R1;BL00002157;13;Box;NORMALE;P;345;460;L;1,5;2,1;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;R;R1;BL00002157;14;Posti auto coperti;NORMALE;P;245;325;L;1,1;1,5;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;R;R1;BL00002157;15;Posti auto scoperti;NORMALE;P;185;235;L;,8;1,1;L;
NORD-EST;VENETO;BL;5025065;D2CQ; ;L890;VIGO DI CADORE;R;R1;BL00002157;1;Ville e Villini;NORMALE;P;800;1050;L;2,7;3,5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;20;Abitazioni civili;NORMALE;P;1400;1800;L;3,9;5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;21;Abitazioni di tipo economico;NORMALE;P;1100;1400;L;3,9;4,5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;16;Autorimesse;NORMALE;P;325;450;L;1,7;1,9;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;13;Box;NORMALE;P;550;750;L;2,6;3;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;14;Posti auto coperti;NORMALE;P;380;530;L;2;2,2;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;15;Posti auto scoperti;NORMALE;P;260;380;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;1;Ville e Villini;NORMALE;P;1400;1800;L;3,9;5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;5;Negozi;NORMALE;P;1000;1150;L;4,4;4,9;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;6;Uffici;NORMALE;P;1200;1400;L;3,9;4,3;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;7;Capannoni tipici;NORMALE;P;285;440;L;2,3;3,3;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;B;B1;BL00001218;10;Laboratori;NORMALE;P;255;365;L;1,9;2,6;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;20;Abitazioni civili;NORMALE;P;1300;1700;L;3,9;5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;21;Abitazioni di tipo economico;NORMALE;P;1000;1300;L;3,9;4,5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;16;Autorimesse;NORMALE;P;325;450;L;1,7;1,9;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;13;Box;NORMALE;P;550;750;L;2,6;3;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;14;Posti auto coperti;NORMALE;P;380;530;L;2;2,2;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;15;Posti auto scoperti;NORMALE;P;260;380;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;1;Ville e Villini;NORMALE;P;1300;1700;L;3,9;5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;5;Negozi;NORMALE;P;1000;1150;L;4,4;4,9;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;6;Uffici;NORMALE;P;1000;1200;L;3,9;4,3;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;7;Capannoni tipici;NORMALE;P;285;440;L;2,3;3,3;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;E;E1;BL00002156;10;Laboratori;NORMALE;P;255;365;L;1,9;2,6;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;R;R1;BL00002155;20;Abitazioni civili;NORMALE;P;900;1200;L;2,6;3,5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;R;R1;BL00002155;16;Autorimesse;NORMALE;P;290;390;L;1,4;1,7;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;R;R1;BL00002155;13;Box;NORMALE;P;495;650;L;2,2;2,6;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;R;R1;BL00002155;14;Posti auto coperti;NORMALE;P;340;460;L;1,6;2;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;R;R1;BL00002155;15;Posti auto scoperti;NORMALE;P;240;320;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025066;D2CR; ;M108;VODO DI CADORE;R;R1;BL00002155;1;Ville e Villini;NORMALE;P;900;1200;L;2,6;3,5;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;20;Abitazioni civili;NORMALE;P;770;970;L;2,7;3,8;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;21;Abitazioni di tipo economico;NORMALE;P;650;800;L;2,4;3,1;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;16;Autorimesse;NORMALE;P;195;245;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;13;Box;NORMALE;P;305;420;L;1,8;2,2;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;14;Posti auto coperti;NORMALE;P;225;285;L;1,3;1,6;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;15;Posti auto scoperti;NORMALE;P;165;215;L;,8;1,2;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;1;Ville e Villini;NORMALE;P;900;1150;L;2,6;3,8;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;5;Negozi;NORMALE;P;780;880;L;2,1;2,3;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;B;B1;BL00001235;6;Uffici;NORMALE;P;590;720;L;2,2;2,6;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;E;E1;BL00002008;20;Abitazioni civili;NORMALE;P;600;720;L;2,2;3,3;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;E;E1;BL00002008;16;Autorimesse;NORMALE;P;175;215;L;,8;1,1;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;E;E1;BL00002008;13;Box;NORMALE;P;285;355;L;1,3;1,8;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;E;E1;BL00002008;14;Posti auto coperti;NORMALE;P;205;245;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;E;E1;BL00002008;15;Posti auto scoperti;NORMALE;P;155;185;L;,7;1;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;E;E1;BL00002008;1;Ville e Villini;NORMALE;P;690;870;L;2,2;3,1;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;R;R1;BL00002063;20;Abitazioni civili;NORMALE;P;600;720;L;2,2;3,3;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;R;R1;BL00002063;16;Autorimesse;NORMALE;P;175;215;L;,8;1,1;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;R;R1;BL00002063;13;Box;NORMALE;P;285;355;L;1,3;1,8;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;R;R1;BL00002063;14;Posti auto coperti;NORMALE;P;205;245;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;R;R1;BL00002063;15;Posti auto scoperti;NORMALE;P;155;185;L;,8;1;L;
NORD-EST;VENETO;BL;5025067;D2CS; ;M124;VOLTAGO AGORDINO;R;R1;BL00002063;1;Ville e Villini;NORMALE;P;690;870;L;2,2;3,1;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;20;Abitazioni civili;NORMALE;P;840;990;L;2,6;3,6;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;21;Abitazioni di tipo economico;NORMALE;P;650;820;L;2,4;3,1;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;16;Autorimesse;NORMALE;P;245;325;L;1,4;1,7;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;13;Box;NORMALE;P;410;550;L;2,3;2,9;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;14;Posti auto coperti;NORMALE;P;275;390;L;1,6;2;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;15;Posti auto scoperti;NORMALE;P;205;275;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;B;B1;BL00001251;5;Negozi;NORMALE;P;1050;1250;L;4,2;5;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;R;R1;BL00002060;20;Abitazioni civili;NORMALE;P;550;700;L;1,6;2,1;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;R;R1;BL00002060;16;Autorimesse;NORMALE;P;165;215;L;,7;,9;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;R;R1;BL00002060;13;Box;NORMALE;P;255;355;L;1,2;1,5;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;R;R1;BL00002060;14;Posti auto coperti;NORMALE;P;185;245;L;,8;1;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;R;R1;BL00002060;15;Posti auto scoperti;NORMALE;P;140;185;L;,6;,8;L;
NORD-EST;VENETO;BL;5025069;D2CT; ;M189;ZOPPE` DI CADORE;R;R1;BL00002060;1;Ville e Villini;NORMALE;P;550;700;L;1,6;2,1;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;20;Abitazioni civili;NORMALE;P;900;1100;L;3,2;3,8;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;21;Abitazioni di tipo economico;NORMALE;P;700;850;L;2,6;3,9;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;16;Autorimesse;NORMALE;P;270;370;L;1,5;1,7;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;13;Box;NORMALE;P;460;610;L;2,4;2,7;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;14;Posti auto coperti;NORMALE;P;320;430;L;1,7;2;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;15;Posti auto scoperti;NORMALE;P;230;300;L;1,3;1,5;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;1;Ville e Villini;NORMALE;P;1100;1300;L;3,2;3,9;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;5;Negozi;NORMALE;P;980;1150;L;4,2;5;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;6;Uffici;NORMALE;P;1000;1100;L;4,1;4,9;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;7;Capannoni tipici;NORMALE;P;310;440;L;3,3;4,4;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B1;BL00002320;10;Laboratori;NORMALE;P;280;345;L;2,9;3,7;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;20;Abitazioni civili;NORMALE;P;650;800;L;2,3;2,9;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;21;Abitazioni di tipo economico;NORMALE;P;540;650;L;2;2,7;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;16;Autorimesse;NORMALE;P;220;290;L;1,1;1,3;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;13;Box;NORMALE;P;360;470;L;1,8;2,1;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;14;Posti auto coperti;NORMALE;P;250;340;L;1,3;1,5;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;15;Posti auto scoperti;NORMALE;P;190;240;L;,9;1,1;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;1;Ville e Villini;NORMALE;P;830;970;L;2,3;2,9;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;5;Negozi;NORMALE;P;710;850;L;3;3,7;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;6;Uffici;NORMALE;P;700;820;L;2,9;3,6;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;7;Capannoni tipici;NORMALE;P;240;295;L;2,1;2,6;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;B;B2;BL00002325;10;Laboratori;NORMALE;P;220;265;L;1,8;2,3;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E1;BL00002321;20;Abitazioni civili;NORMALE;P;750;950;L;2,3;3,2;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E1;BL00002321;16;Autorimesse;NORMALE;P;230;320;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E1;BL00002321;13;Box;NORMALE;P;380;530;L;1,6;2;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E1;BL00002321;14;Posti auto coperti;NORMALE;P;260;380;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E1;BL00002321;15;Posti auto scoperti;NORMALE;P;200;260;L;,8;,9;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E1;BL00002321;1;Ville e Villini;NORMALE;P;850;1050;L;2,5;3,2;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E2;BL00002322;8;Capannoni industriali;NORMALE;P;345;520;L;3,2;4,5;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E2;BL00002322;7;Capannoni tipici;NORMALE;P;310;440;L;3,3;4,4;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E2;BL00002322;10;Laboratori;NORMALE;P;280;345;L;2,9;3,7;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E3;BL00002323;20;Abitazioni civili;NORMALE;P;740;950;L;2,3;3,2;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E3;BL00002323;16;Autorimesse;NORMALE;P;230;320;L;,9;1,3;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E3;BL00002323;13;Box;NORMALE;P;380;530;L;1,6;2;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E3;BL00002323;14;Posti auto coperti;NORMALE;P;260;380;L;1,2;1,4;L;
NORD-EST;VENETO;BL;5025071;D2CU; ;M342;LONGARONE;E;E3;BL00002323;15;Posti auto scoperti;NORMALE;P;200;260;L;,8;,9;L;
